file_name,source_space,target_space,affine,dim_order,key_age,source_age_pnd,target_age_pnd,source_key_age,target_key_age,padding_micron,transformation_resolution_micron,X_physical_size_micron,Y_physical_size_micron,Z_physical_size_micron,dim_flip,vector
49_pull_48.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,49,37,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",12
49_pull_48.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,49,38,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",11
49_pull_48.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,49,39,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",10
49_pull_48.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,49,40,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",9
49_pull_48.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,49,41,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",8
49_pull_48.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,49,42,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",7
49_pull_48.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,49,43,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",6
49_pull_48.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,49,44,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",5
49_pull_48.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,49,45,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",4
49_pull_48.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,49,46,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",3
49_pull_48.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,49,47,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",2
49_pull_48.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,49,48,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",1
49_pull_48.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,49,50,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",-1
49_pull_48.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,49,51,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",-2
49_pull_48.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,49,52,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",-3
49_pull_48.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,49,53,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",-4
49_pull_48.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,49,54,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",-5
49_pull_48.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,49,55,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",-6
49_pull_48.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,49,56,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",-7
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,28,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",22
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,29,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",21
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,30,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",20
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,31,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",19
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,32,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",18
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,33,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",17
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,34,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",16
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,35,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",15
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,36,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",14
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,37,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",13
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,38,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",12
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,39,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",11
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,40,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",10
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,41,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",9
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,42,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",8
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,43,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",7
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,44,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",6
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,45,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",5
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,46,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",4
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,47,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",3
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,48,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",2
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,49,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",1
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,51,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",-1
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,52,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",-2
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,53,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",-3
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,54,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",-4
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,55,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",-5
50_pull_49.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,50,56,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",-6
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,28,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",23
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,29,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",22
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,30,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",21
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,31,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",20
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,32,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",19
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,33,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",18
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,34,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",17
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,35,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",16
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,36,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",15
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,37,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",14
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,38,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",13
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,39,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",12
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,40,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",11
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,41,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",10
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,42,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",9
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,43,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",8
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,44,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",7
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,45,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",6
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,46,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",5
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,47,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",4
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,48,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",3
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,49,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",2
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,50,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",1
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,52,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",-1
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,53,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",-2
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,54,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",-3
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,55,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",-4
51_pull_50.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,51,56,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",-5
52_pull_51.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,52,28,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",24
52_pull_51.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,52,29,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",23
52_pull_51.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,52,30,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",22
52_pull_51.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,52,31,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",21
52_pull_51.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,52,32,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",20
52_pull_51.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,52,33,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",19
52_pull_51.nii.gz,Demba,Demba,"[[1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0, 1, 2]",False,52,34,56,28,"[[0, 0], [0, 0], [0, 0]]",20,11400,8000,14100,"[False, False, False]",18
